X,Y,Z,roll,pitch,yaw,success
-0.7722007606600281,0.7234183131991335,-0.33783240046262425,1.007929060374298,2.2753011796092033,0.6630854370106469,False
-0.1318166716841657,0.41246000971556823,-0.6524102029883905,1.0143112372018541,-0.5262669152605561,1.0803997845537503,True
-0.8936048149735107,2.7090193310288306,-0.6314966863987528,-1.0177418839437982,0.6690384796755484,-1.4702656852239588,False
-0.5041460789814798,-1.4595074113592477,1.6355451503331306,-0.9912816223358208,-0.43016341151815973,1.1408389739710316,True
-0.8017628228490645,1.2352752631708077,0.4548366490754055,1.000916191552086,0.8434652002867734,-1.1662797099855295,False
1.122146337960736,1.6088425835581526,-2.5278767841548295,-1.0159947606103235,-1.581672461444212,1.3985922613986614,True
0.6473102650841922,1.7197597231631816,-1.6130914972529518,1.0237147247622425,0.770487229616534,1.009862629684337,True
-0.017036015663854487,0.11033779797158548,0.7875513998399447,-1.0194682876421792,1.6535015103673263,-0.765007519164243,True
-0.005504582848067616,0.7730265341430793,1.2332992712927084,1.0300903967952786,1.0283731244514374,-1.328682418691484,False
-0.36265363784537485,-0.6616039284727843,-1.0986919348554518,-1.0118152435184056,1.5985561077419876,-1.56537010530898,False
-0.3443001282000935,1.4006427704510716,-0.125301158936428,1.0122858402441,-0.1711527406756698,1.0184292925871519,True
-0.5458533838512537,-1.208012170200812,2.4431027324139856,0.9926439356607785,0.1573164463355894,-0.15946561123209546,False
2.3768938747458317,1.1136462149822883,-1.9140519917663417,1.0166080700150473,0.1314768843222961,-1.5853115522990908,False
1.3217406888691918,-0.11840719853858056,-0.7638299015297132,-1.0050580130054354,0.9905065886152072,-1.3378998379604912,False
-2.236745140654667,0.893217876944371,1.2910082512237921,1.0064060429809374,-2.3255046361712814,1.7249820662842403,False
-0.61500875746908,0.6649830324193517,-0.040278680221441675,-1.0114619153004438,1.9767627383301243,-1.3598652269598357,False
-0.9411090535643324,0.5580561213440817,-0.7215613364398712,-1.0182038593834053,0.7670758218225351,-1.5879288435178447,False
2.2605269168461652,-1.2248459519376371,1.740094034646096,0.9997641082157274,0.8575975690862382,-1.2788298587691562,True
0.8768832425483746,0.11887946659541229,-2.1947118898387727,1.0169860690634829,0.9911314259932671,0.8273672208530303,False
0.6776221756944592,-1.2848750817941899,-0.06582806713341642,-1.0098372778574367,0.5890076495683679,-0.4762982299770075,False
0.037434950488768035,-0.5208386401656728,0.21837130349894715,1.0265438365267994,-0.6351565921889682,-0.07226015042700346,True
1.4819997439919077,0.3196549863528898,0.007172079852005998,0.9976433240406068,0.4136346757510574,-1.396673926825685,True
-1.1401527765055242,-0.37612223188971516,0.2723189724229244,-1.0000022093654015,0.26329148546931774,-1.2274938991259114,False
0.6395516103835278,-1.6535257006655588,-0.5724186868452782,0.9930679914702477,0.5396348722540187,1.3953269347781554,True
-0.5914410213436972,-2.4406195202694962,1.7993855300221828,1.0279521890208316,-0.5690994581161226,-0.006653282857773231,False
-2.300220581448759,0.4017143449156484,-0.9781600485804096,1.0301334209567514,-0.4249954584256514,1.3713832670178923,True
1.7372129436484436,0.5110873040267015,0.4705955576486149,-0.9716836485132737,-0.33103062703480735,0.21628265451901843,False
0.20802719508896056,-0.8542694083012395,1.3812709412152893,1.004554757765285,-1.2494525545430204,0.8708848872074103,True
0.16920857567916833,-1.5559931910280944,1.8004981726597376,-1.0206937772092772,0.4166397382260227,-0.22740999106302587,True
-0.1878158535230672,-1.049990331370384,-0.034943425347451935,1.0086172502690138,-0.35634286529980524,1.3670146429218617,False
0.4468126498284569,-0.32344282995279416,0.012319930920853334,-1.0052013977240015,1.2429096869409455,1.6335613261375903,True
0.8687057039419097,-0.17582260012321524,-1.1987441165581698,-0.9929139860793393,0.006402025936766813,-0.408639246303754,False
0.2196775215026612,-1.673787734784886,-0.8381683715262302,1.0294370603340153,-0.7034353014202669,-1.476745578289666,True
0.017034393451337237,-0.7728941454934554,0.8351303339903814,0.9975485422651499,2.065569396466696,1.543573760547682,False
0.4466310500244728,-0.604055706939595,2.0173933800003945,-0.9831315256471057,2.2799040147410055,-1.5410771149509346,False
-0.6721794896944999,-0.7066230144299763,0.19099082426647182,1.0276802296951617,0.3563637183513636,0.8117723793769313,False
-0.5773073231310076,-0.8424771335108534,0.1681834030060904,1.0284542055668704,-0.9555254266520898,0.039373897508237866,True
-0.24125489497779232,0.8719199602611671,0.3231668438503432,0.9677792772031106,0.30235456415037404,0.9752221893942036,False
1.0444054995951297,0.02955791988344961,-0.6140914110446863,-0.9741647159880448,-0.36918148659683764,-1.3466999336943595,False
-0.5023150514736393,1.057933436057265,2.3739031458307758,1.023565265333467,-1.5622855101213324,1.0739710302794232,False
